"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","unrestricted anchorage"
"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","deep water anchorage"
"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","tanker anchorage"
"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","explosives anchorage"
"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","quarantine anchorage"
"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","sea-plane anchorage"
"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","small craft anchorage"
"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","small craft mooring area"
"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","anchorage for periods up to 24 hours"
"ACHARE (P,A)","Anchorage area","CATACH","Category of anchorage","anchorage for a limited period of time"
"ACHARE (P,A)","Anchorage area","DATEND","Date end",""
"ACHARE (P,A)","Anchorage area","DATSTA","Date start",""
"ACHARE (P,A)","Anchorage area","NOBJNM","Object name in national language",""
"ACHARE (P,A)","Anchorage area","OBJNAM","Object name",""
"ACHARE (P,A)","Anchorage area","PEREND","Periodic date end",""
"ACHARE (P,A)","Anchorage area","PERSTA","Periodic date start",""
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","anchoring prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","anchoring restricted"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","fishing prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","fishing restricted"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","trawling prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","trawling restricted"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","entry prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","entry restricted"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","dredging prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","dredging restricted"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","diving prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","diving restricted"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","no wake"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","area to be avoided"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","construction prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","discharging prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","discharging restricted"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","industrial or mineral exploration/development prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","industrial or mineral exploration/development restricted"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","drilling prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","drilling restricted"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","removal of historical artifacts prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","cargo transhipment (lightering) prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","dragging prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","stopping prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","landing prohibited"
"ACHARE (P,A)","Anchorage area","RESTRN","Restriction","speed restricted"
"ACHARE (P,A)","Anchorage area","STATUS","Status","permanent"
"ACHARE (P,A)","Anchorage area","STATUS","Status","occasional"
"ACHARE (P,A)","Anchorage area","STATUS","Status","recommended"
"ACHARE (P,A)","Anchorage area","STATUS","Status","not in use"
"ACHARE (P,A)","Anchorage area","STATUS","Status","periodic/intermittent"
"ACHARE (P,A)","Anchorage area","STATUS","Status","reserved"
"ACHARE (P,A)","Anchorage area","STATUS","Status","temporary"
"ACHARE (P,A)","Anchorage area","STATUS","Status","private"
"ACHARE (P,A)","Anchorage area","STATUS","Status","mandatory"
"ACHARE (P,A)","Anchorage area","STATUS","Status","destroyed/ruined"
"ACHARE (P,A)","Anchorage area","STATUS","Status","extinguished"
"ACHARE (P,A)","Anchorage area","STATUS","Status","illuminated"
"ACHARE (P,A)","Anchorage area","STATUS","Status","historic"
"ACHARE (P,A)","Anchorage area","STATUS","Status","public"
"ACHARE (P,A)","Anchorage area","STATUS","Status","synchronized"
"ACHARE (P,A)","Anchorage area","STATUS","Status","watched"
"ACHARE (P,A)","Anchorage area","STATUS","Status","un-watched"
"ACHARE (P,A)","Anchorage area","STATUS","Status","existence doubtful"
"ACHARE (P,A)","Anchorage area","INFORM","Information",""
"ACHARE (P,A)","Anchorage area","NINFOM","Information in national language",""
"ACHARE (P,A)","Anchorage area","NTXTDS","Textual description in national language",""
"ACHARE (P,A)","Anchorage area","SCAMAX","Scale maximum",""
"ACHARE (P,A)","Anchorage area","SCAMIN","Scale minimum",""
"ACHARE (P,A)","Anchorage area","TXTDSC","Textual description",""
"ACHARE (P,A)","Anchorage area","RECDAT","Recording date",""
"ACHARE (P,A)","Anchorage area","RECIND","Recording indication",""
"ACHARE (P,A)","Anchorage area","SORDAT","Source date",""
"ACHARE (P,A)","Anchorage area","SORIND","Source indication",""
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","unrestricted anchorage"
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","deep water anchorage"
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","tanker anchorage"
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","explosives anchorage"
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","quarantine anchorage"
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","sea-plane anchorage"
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","small craft anchorage"
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","small craft mooring area"
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","anchorage for periods up to 24 hours"
"ACHBRT (P,A)","Anchor berth","CATACH","Category of anchorage","anchorage for a limited period of time"
"ACHBRT (P,A)","Anchor berth","DATEND","Date end",""
"ACHBRT (P,A)","Anchor berth","DATSTA","Date start",""
"ACHBRT (P,A)","Anchor berth","NOBJNM","Object name in national language",""
"ACHBRT (P,A)","Anchor berth","OBJNAM","Object name",""
"ACHBRT (P,A)","Anchor berth","PEREND","Periodic date end",""
"ACHBRT (P,A)","Anchor berth","PERSTA","Periodic date start",""
"ACHBRT (P,A)","Anchor berth","RADIUS","Radius",""
"ACHBRT (P,A)","Anchor berth","STATUS","Status","permanent"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","occasional"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","recommended"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","not in use"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","periodic/intermittent"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","reserved"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","temporary"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","private"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","mandatory"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","destroyed/ruined"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","extinguished"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","illuminated"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","historic"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","public"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","synchronized"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","watched"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","un-watched"
"ACHBRT (P,A)","Anchor berth","STATUS","Status","existence doubtful"
"ACHBRT (P,A)","Anchor berth","INFORM","Information",""
"ACHBRT (P,A)","Anchor berth","NINFOM","Information in national language",""
"ACHBRT (P,A)","Anchor berth","NTXTDS","Textual description in national language",""
"ACHBRT (P,A)","Anchor berth","SCAMAX","Scale maximum",""
"ACHBRT (P,A)","Anchor berth","SCAMIN","Scale minimum",""
"ACHBRT (P,A)","Anchor berth","TXTDSC","Textual description",""
"ACHBRT (P,A)","Anchor berth","RECDAT","Recording date",""
"ACHBRT (P,A)","Anchor berth","RECIND","Recording indication",""
"ACHBRT (P,A)","Anchor berth","SORDAT","Source date",""
"ACHBRT (P,A)","Anchor berth","SORIND","Source indication",""
"ADMARE (A)","Administration Area (Named)","JRSDTN","Jurisdiction","international"
"ADMARE (A)","Administration Area (Named)","JRSDTN","Jurisdiction","national"
"ADMARE (A)","Administration Area (Named)","JRSDTN","Jurisdiction","national sub-division"
"ADMARE (A)","Administration Area (Named)","NATION","Nationality",""
"ADMARE (A)","Administration Area (Named)","NOBJNM","Object name in national language",""
"ADMARE (A)","Administration Area (Named)","OBJNAM","Object name",""
"ADMARE (A)","Administration Area (Named)","INFORM","Information",""
"ADMARE (A)","Administration Area (Named)","NINFOM","Information in national language",""
"ADMARE (A)","Administration Area (Named)","NTXTDS","Textual description in national language",""
"ADMARE (A)","Administration Area (Named)","PICREP","Pictorial representation",""
"ADMARE (A)","Administration Area (Named)","SCAMAX","Scale maximum",""
"ADMARE (A)","Administration Area (Named)","SCAMIN","Scale minimum",""
"ADMARE (A)","Administration Area (Named)","TXTDSC","Textual description",""
"ADMARE (A)","Administration Area (Named)","RECDAT","Recording date",""
"ADMARE (A)","Administration Area (Named)","RECIND","Recording indication",""
"ADMARE (A)","Administration Area (Named)","SORDAT","Source date",""
"ADMARE (A)","Administration Area (Named)","SORIND","Source indication",""
"AIRARE (P,A)","Airport/airfield","CATAIR","Category of airport/airfield","military aeroplane airport"
"AIRARE (P,A)","Airport/airfield","CATAIR","Category of airport/airfield","civil aeroplane airport"
"AIRARE (P,A)","Airport/airfield","CATAIR","Category of airport/airfield","military heliport"
"AIRARE (P,A)","Airport/airfield","CATAIR","Category of airport/airfield","civil heliport"
"AIRARE (P,A)","Airport/airfield","CATAIR","Category of airport/airfield","glider airfield"
"AIRARE (P,A)","Airport/airfield","CATAIR","Category of airport/airfield","small planes airfield"
"AIRARE (P,A)","Airport/airfield","CATAIR","Category of airport/airfield","helicopter platform"
"AIRARE (P,A)","Airport/airfield","CATAIR","Category of airport/airfield","emergency airfield"
"AIRARE (P,A)","Airport/airfield","CONDTN","Condition","under construction"
"AIRARE (P,A)","Airport/airfield","CONDTN","Condition","ruined"
"AIRARE (P,A)","Airport/airfield","CONDTN","Condition","under reclamation"
"AIRARE (P,A)","Airport/airfield","CONDTN","Condition","wingless"
"AIRARE (P,A)","Airport/airfield","CONDTN","Condition","planned construction"
"AIRARE (P,A)","Airport/airfield","CONVIS","Conspicuous, visually","visually conspicuous"
"AIRARE (P,A)","Airport/airfield","CONVIS","Conspicuous, visually","not visually conspicuous"
"AIRARE (P,A)","Airport/airfield","NOBJNM","Object name in national language",""
"AIRARE (P,A)","Airport/airfield","OBJNAM","Object name",""
"AIRARE (P,A)","Airport/airfield","STATUS","Status","permanent"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","occasional"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","recommended"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","not in use"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","periodic/intermittent"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","reserved"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","temporary"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","private"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","mandatory"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","destroyed/ruined"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","extinguished"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","illuminated"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","historic"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","public"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","synchronized"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","watched"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","un-watched"
"AIRARE (P,A)","Airport/airfield","STATUS","Status","existence doubtful"
"AIRARE (P,A)","Airport/airfield","INFORM","Information",""
"AIRARE (P,A)","Airport/airfield","NINFOM","Information in national language",""
"AIRARE (P,A)","Airport/airfield","NTXTDS","Textual description in national language",""
"AIRARE (P,A)","Airport/airfield","PICREP","Pictorial representation",""
"AIRARE (P,A)","Airport/airfield","SCAMAX","Scale maximum",""
"AIRARE (P,A)","Airport/airfield","SCAMIN","Scale minimum",""
"AIRARE (P,A)","Airport/airfield","TXTDSC","Textual description",""
"AIRARE (P,A)","Airport/airfield","RECDAT","Recording date",""
"AIRARE (P,A)","Airport/airfield","RECIND","Recording indication",""
"AIRARE (P,A)","Airport/airfield","SORDAT","Source date",""
"AIRARE (P,A)","Airport/airfield","SORIND","Source indication",""
"ARCSLN (A)","Archipelagic Sea Lane","DATEND","Date end",""
"ARCSLN (A)","Archipelagic Sea Lane","DATSTA","Date start",""
"ARCSLN (A)","Archipelagic Sea Lane","NATION","Nationality",""
"ARCSLN (A)","Archipelagic Sea Lane","NOBJNM","Object name in national language",""
"ARCSLN (A)","Archipelagic Sea Lane","OBJNAM","Object name",""
"ARCSLN (A)","Archipelagic Sea Lane","INFORM","Information",""
"ARCSLN (A)","Archipelagic Sea Lane","NINFOM","Information in national language",""
"ARCSLN (A)","Archipelagic Sea Lane","NTXTDS","Textual description in national language",""
"ARCSLN (A)","Archipelagic Sea Lane","PICREP","Pictorial representation",""
"ARCSLN (A)","Archipelagic Sea Lane","SCAMIN","Scale minimum",""
"ARCSLN (A)","Archipelagic Sea Lane","TXTDSC","Textual description",""
"ARCSLN (A)","Archipelagic Sea Lane","RECDAT","Recording date",""
"ARCSLN (A)","Archipelagic Sea Lane","RECIND","Recording indication",""
"ARCSLN (A)","Archipelagic Sea Lane","SORDAT","Source date",""
"ARCSLN (A)","Archipelagic Sea Lane","SORIND","Source indication",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","DATEND","Date end",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","DATSTA","Date start",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","NATION","Nationality",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","NOBJNM","Object name in national language",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","OBJNAM","Object name",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","INFORM","Information",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","NINFOM","Information in national language",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","NTXTDS","Textual description in national language",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","PICREP","Pictorial representation",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","SCAMIN","Scale minimum",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","TXTDSC","Textual description",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","RECDAT","Recording date",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","RECIND","Recording indication",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","SORDAT","Source date",""
"ASLXIS (L)","Archipelagic Sea Lane Axis","SORIND","Source indication",""
"BCNCAR (P)","Beacon, cardinal","BCNSHP","Beacon shape","stake, pole, perch, post"
"BCNCAR (P)","Beacon, cardinal","BCNSHP","Beacon shape","withy"
"BCNCAR (P)","Beacon, cardinal","BCNSHP","Beacon shape","beacon tower"
"BCNCAR (P)","Beacon, cardinal","BCNSHP","Beacon shape","lattice beacon"
"BCNCAR (P)","Beacon, cardinal","BCNSHP","Beacon shape","pile beacon"
"BCNCAR (P)","Beacon, cardinal","BCNSHP","Beacon shape","cairn"
"BCNCAR (P)","Beacon, cardinal","BCNSHP","Beacon shape","buoyant beacon"
"BCNCAR (P)","Beacon, cardinal","CATCAM","Category of cardinal mark","north cardinal mark"
"BCNCAR (P)","Beacon, cardinal","CATCAM","Category of cardinal mark","east cardinal mark"
"BCNCAR (P)","Beacon, cardinal","CATCAM","Category of cardinal mark","south cardinal mark"
"BCNCAR (P)","Beacon, cardinal","CATCAM","Category of cardinal mark","west cardinal mark"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","white"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","black"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","red"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","green"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","blue"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","yellow"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","grey"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","brown"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","amber"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","violet"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","orange"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","magenta"
"BCNCAR (P)","Beacon, cardinal","COLOUR","Colour","pink"
"BCNCAR (P)","Beacon, cardinal","COLPAT","Colour pattern","horizontal stripes"
"BCNCAR (P)","Beacon, cardinal","COLPAT","Colour pattern","vertical stripes"
"BCNCAR (P)","Beacon, cardinal","COLPAT","Colour pattern","diagonal stripes"
"BCNCAR (P)","Beacon, cardinal","COLPAT","Colour pattern","squared"
"BCNCAR (P)","Beacon, cardinal","COLPAT","Colour pattern","stripes (direction unknown)"
"BCNCAR (P)","Beacon, cardinal","COLPAT","Colour pattern","border stripe"
"BCNCAR (P)","Beacon, cardinal","CONDTN","Condition","under construction"
"BCNCAR (P)","Beacon, cardinal","CONDTN","Condition","ruined"
"BCNCAR (P)","Beacon, cardinal","CONDTN","Condition","under reclamation"
"BCNCAR (P)","Beacon, cardinal","CONDTN","Condition","wingless"
"BCNCAR (P)","Beacon, cardinal","CONDTN","Condition","planned construction"
"BCNCAR (P)","Beacon, cardinal","CONVIS","Conspicuous, visually","visually conspicuous"
"BCNCAR (P)","Beacon, cardinal","CONVIS","Conspicuous, visually","not visually conspicuous"
"BCNCAR (P)","Beacon, cardinal","CONRAD","Conspicuous, radar","radar conspicuous"
"BCNCAR (P)","Beacon, cardinal","CONRAD","Conspicuous, radar","not radar conspicuous"
"BCNCAR (P)","Beacon, cardinal","CONRAD","Conspicuous, radar","radar conspicuous (has radar reflector)"
"BCNCAR (P)","Beacon, cardinal","DATEND","Date end",""
"BCNCAR (P)","Beacon, cardinal","DATSTA","Date start",""
"BCNCAR (P)","Beacon, cardinal","ELEVAT","Elevation",""
"BCNCAR (P)","Beacon, cardinal","HEIGHT","Height",""
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","IALA A"
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","IALA B"
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","modified US"
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","old US"
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","US intracoastal waterway"
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","US uniform state"
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","US western rivers"
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","SIGNI"
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","no system"
"BCNCAR (P)","Beacon, cardinal","MARSYS","Marks navigational - System of","other system"
"BCNCAR (P)","Beacon, cardinal","NATCON","Nature of construction","masonry"
"BCNCAR (P)","Beacon, cardinal","NATCON","Nature of construction","concreted"
"BCNCAR (P)","Beacon, cardinal","NATCON","Nature of construction","loose boulders"
"BCNCAR (P)","Beacon, cardinal","NATCON","Nature of construction","hard surfaced"
"BCNCAR (P)","Beacon, cardinal","NATCON","Nature of construction","unsurfaced"
"BCNCAR (P)","Beacon, cardinal","NATCON","Nature of construction","wooden"
"BCNCAR (P)","Beacon, cardinal","NATCON","Nature of construction","metal"
"BCNCAR (P)","Beacon, cardinal","NATCON","Nature of construction","glass reinforced plastic (GRP)"
"BCNCAR (P)","Beacon, cardinal","NATCON","Nature of construction","painted"
"BCNCAR (P)","Beacon, cardinal","NOBJNM","Object name in national language",""
"BCNCAR (P)","Beacon, cardinal","OBJNAM","Object name",""
"BCNCAR (P)","Beacon, cardinal","PEREND","Periodic date end",""
"BCNCAR (P)","Beacon, cardinal","PERSTA","Periodic date start",""
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","permanent"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","occasional"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","recommended"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","not in use"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","periodic/intermittent"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","reserved"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","temporary"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","private"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","mandatory"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","destroyed/ruined"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","extinguished"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","illuminated"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","historic"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","public"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","synchronized"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","watched"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","un-watched"
"BCNCAR (P)","Beacon, cardinal","STATUS","Status","existence doubtful"
"BCNCAR (P)","Beacon, cardinal","VERACC","Vertical accuracy",""
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Mean low water springs"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Mean lower low water springs"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Mean sea level"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Lowest low water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Mean low water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Lowest low water springs"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Approximate mean low water springs"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Indian spring low water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Low water springs"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Approximate lowest astronomical tide"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Nearly lowest low water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Mean lower low water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Low water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Approximate mean low water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Approximate mean lower low water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Mean high water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Mean high water springs"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","High water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Approximate mean sea level"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","High water springs"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Mean higher high water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Equinoctial spring low water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Lowest astronomical tide"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Local datum"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","International Great Lakes Datum 1985"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Mean water level"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Lower low water large tide"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Higher high water large tide"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","Nearly highest high water"
"BCNCAR (P)","Beacon, cardinal","VERDAT","Vertical datum","highest astronomical tide (HAT)"
"BCNCAR (P)","Beacon, cardinal","VERLEN","Vertical length",""
"BCNCAR (P)","Beacon, cardinal","INFORM","Information",""
"BCNCAR (P)","Beacon, cardinal","NINFOM","Information in national language",""
"BCNCAR (P)","Beacon, cardinal","NTXTDS","Textual description in national language",""
"BCNCAR (P)","Beacon, cardinal","PICREP","Pictorial representation",""
"BCNCAR (P)","Beacon, cardinal","SCAMAX","Scale maximum",""
"BCNCAR (P)","Beacon, cardinal","SCAMIN","Scale minimum",""
"BCNCAR (P)","Beacon, cardinal","TXTDSC","Textual description",""
"BCNCAR (P)","Beacon, cardinal","RECDAT","Recording date",""
"BCNCAR (P)","Beacon, cardinal","RECIND","Recording indication",""
"BCNCAR (P)","Beacon, cardinal","SORDAT","Source date",""
"BCNCAR (P)","Beacon, cardinal","SORIND","Source indication",""
"BCNISD (P)","Beacon, isolated danger","BCNSHP","Beacon shape","stake, pole, perch, post"
"BCNISD (P)","Beacon, isolated danger","BCNSHP","Beacon shape","withy"
"BCNISD (P)","Beacon, isolated danger","BCNSHP","Beacon shape","beacon tower"
"BCNISD (P)","Beacon, isolated danger","BCNSHP","Beacon shape","lattice beacon"
"BCNISD (P)","Beacon, isolated danger","BCNSHP","Beacon shape","pile beacon"
"BCNISD (P)","Beacon, isolated danger","BCNSHP","Beacon shape","cairn"
"BCNISD (P)","Beacon, isolated danger","BCNSHP","Beacon shape","buoyant beacon"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","white"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","black"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","red"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","green"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","blue"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","yellow"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","grey"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","brown"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","amber"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","violet"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","orange"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","magenta"
"BCNISD (P)","Beacon, isolated danger","COLOUR","Colour","pink"
"BCNISD (P)","Beacon, isolated danger","COLPAT","Colour pattern","horizontal stripes"
"BCNISD (P)","Beacon, isolated danger","COLPAT","Colour pattern","vertical stripes"
"BCNISD (P)","Beacon, isolated danger","COLPAT","Colour pattern","diagonal stripes"
"BCNISD (P)","Beacon, isolated danger","COLPAT","Colour pattern","squared"
"BCNISD (P)","Beacon, isolated danger","COLPAT","Colour pattern","stripes (direction unknown)"
"BCNISD (P)","Beacon, isolated danger","COLPAT","Colour pattern","border stripe"
"BCNISD (P)","Beacon, isolated danger","CONDTN","Condition","under construction"
"BCNISD (P)","Beacon, isolated danger","CONDTN","Condition","ruined"
"BCNISD (P)","Beacon, isolated danger","CONDTN","Condition","under reclamation"
"BCNISD (P)","Beacon, isolated danger","CONDTN","Condition","wingless"
"BCNISD (P)","Beacon, isolated danger","CONDTN","Condition","planned construction"
"BCNISD (P)","Beacon, isolated danger","CONRAD","Conspicuous, radar","radar conspicuous"
"BCNISD (P)","Beacon, isolated danger","CONRAD","Conspicuous, radar","not radar conspicuous"
